Year,Month,Region,Season,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),num_fires,avg_size_ha,dominant_risk
2022,3,Cariboo,Spring,-1.1,62.7,26.8,11.5,49,5.327591836734694,Moderate
2022,3,Kamloops,Spring,3.7,57.5,14.1,12.2,105,2.6069142857142857,Low
2022,3,Okanagan,Spring,6.5,62.9,22.1,7.7,14,4.696571428571429,Moderate
2022,3,Prince George,Spring,-3.9,64.6,19.5,10.7,27,23.75711111111111,Moderate
2022,3,Vancouver Island,Spring,8.8,76.9,76.7,9.4,8,5.584625,Low
2022,4,Cariboo,Spring,5.4,58.1,25.8,9.3,49,5.327591836734694,Moderate
2022,4,Kamloops,Spring,9.5,53.4,17.8,11.9,105,2.6069142857142857,Low
2022,4,Okanagan,Spring,12.0,56.7,21.4,12.9,14,4.696571428571429,Moderate
2022,4,Prince George,Spring,4.3,66.1,22.3,6.9,27,23.75711111111111,Moderate
2022,4,Vancouver Island,Spring,10.1,72.2,41.6,12.0,8,5.584625,Low
2022,5,Cariboo,Spring,13.4,47.0,41.3,9.9,49,5.327591836734694,Moderate
2022,5,Kamloops,Spring,15.6,39.9,26.4,10.3,105,2.6069142857142857,Low
2022,5,Okanagan,Spring,13.9,39.4,29.3,10.6,14,4.696571428571429,Moderate
2022,5,Prince George,Spring,9.2,56.9,36.8,9.0,27,23.75711111111111,Moderate
2022,5,Vancouver Island,Spring,13.1,60.9,31.2,11.3,8,5.584625,Low
2022,6,Cariboo,Summer,15.4,53.4,62.7,10.1,154,1.4936233766233766,Low
2022,6,Kamloops,Summer,17.9,38.3,36.4,12.1,366,65.97858469945355,Low
2022,6,Okanagan,Summer,22.9,37.9,24.8,9.7,368,34.498005434782606,Low
2022,6,Prince George,Summer,15.4,54.0,67.3,11.7,283,225.69302473498232,Low
2022,6,Vancouver Island,Summer,15.4,64.1,20.3,12.2,168,126.68363690476193,Low
2022,7,Cariboo,Summer,17.2,51.3,44.4,8.6,154,1.4936233766233766,Low
2022,7,Kamloops,Summer,23.4,32.6,16.8,13.6,366,65.97858469945355,Low
2022,7,Okanagan,Summer,22.9,27.5,26.3,11.1,368,34.498005434782606,Low
2022,7,Prince George,Summer,17.4,44.7,50.5,9.6,283,225.69302473498232,Low
2022,7,Vancouver Island,Summer,18.5,70.8,23.5,10.1,168,126.68363690476193,Low
2022,8,Cariboo,Summer,18.3,49.4,59.4,8.1,154,1.4936233766233766,Low
2022,8,Kamloops,Summer,23.8,37.7,24.1,10.2,366,65.97858469945355,Low
2022,8,Okanagan,Summer,24.7,27.1,20.4,7.7,368,34.498005434782606,Low
2022,8,Prince George,Summer,15.8,48.2,58.8,8.7,283,225.69302473498232,Low
2022,8,Vancouver Island,Summer,17.7,57.7,15.5,7.9,168,126.68363690476193,Low
2022,9,Cariboo,Fall,10.2,60.4,43.5,9.6,192,2.6790666666666665,Low
2022,9,Kamloops,Fall,16.2,47.2,20.7,9.1,557,1.907559405940594,Low
2022,9,Okanagan,Fall,19.4,43.7,17.2,9.0,221,2.9969663461538465,Low
2022,9,Prince George,Fall,11.2,59.0,45.8,7.1,298,53.596000000000004,Extreme
2022,9,Vancouver Island,Fall,17.7,71.5,41.0,6.9,406,2.81135,Low
2022,10,Cariboo,Fall,5.1,71.6,67.4,7.9,192,2.6790666666666665,Low
2022,10,Kamloops,Fall,10.0,62.2,29.8,8.7,557,1.907559405940594,Low
2022,10,Okanagan,Fall,8.9,65.9,23.9,6.4,221,2.9969663461538465,Low
2022,10,Prince George,Fall,5.2,78.1,30.3,6.8,298,53.596000000000004,Extreme
2022,10,Vancouver Island,Fall,9.1,81.5,93.0,10.3,406,2.81135,Low
2022,11,Cariboo,Fall,-2.5,82.4,57.5,8.5,192,2.6790666666666665,Low
2022,11,Kamloops,Fall,1.0,68.0,41.4,9.5,557,1.907559405940594,Low
2022,11,Okanagan,Fall,-1.3,73.9,33.7,6.4,221,2.9969663461538465,Low
2022,11,Prince George,Fall,-7.0,79.4,54.1,5.8,298,53.596000000000004,Extreme
2022,11,Vancouver Island,Fall,8.0,88.5,122.3,11.1,406,2.81135,Low
2022,12,Kamloops,Winter,-2.3,69.4,56.7,9.0,1,0.65,Moderate
2022,12,Prince George,Winter,-11.8,80.0,60.4,8.1,2,4.0045,Low
2022,12,Vancouver Island,Winter,4.9,93.6,84.1,12.2,3,0.005999999999999999,Low
2023,1,Cariboo,Winter,-11.9,84.3,61.7,7.2,3,9.479333333333335,Low
2023,1,Kamloops,Winter,-3.4,74.8,39.3,7.9,2,0.009,Low
2023,1,Okanagan,Winter,-2.8,74.7,30.1,9.7,1,0.002,Low
2023,1,Prince George,Winter,-12.8,82.7,49.0,7.8,9,1.0552222222222223,Moderate
2023,2,Cariboo,Winter,-5.8,84.8,26.1,6.5,3,9.479333333333335,Low
2023,2,Kamloops,Winter,-3.0,80.7,21.2,10.1,2,0.009,Low
2023,2,Okanagan,Winter,-0.5,72.7,20.8,9.7,1,0.002,Low
2023,2,Prince George,Winter,-5.6,83.4,25.9,9.7,9,1.0552222222222223,Moderate
2023,3,Cariboo,Spring,-1.3,72.2,23.3,10.2,70,40.14391428571429,Moderate
2023,3,Kamloops,Spring,5.5,64.0,19.6,11.0,85,22.711023529411765,Low
2023,3,Okanagan,Spring,3.8,60.6,28.4,8.2,34,36.51608823529412,Low
2023,3,Prince George,Spring,-1.2,65.4,32.6,11.3,145,6873.223075862068,Moderate
2023,3,Vancouver Island,Spring,7.0,71.2,46.1,11.0,51,6.104039215686275,Low
2023,4,Cariboo,Spring,6.6,61.2,17.1,6.8,70,40.14391428571429,Moderate
2023,4,Kamloops,Spring,13.8,51.8,18.7,12.8,85,22.711023529411765,Low
2023,4,Okanagan,Spring,8.6,45.8,24.0,10.4,34,36.51608823529412,Low
2023,4,Prince George,Spring,3.5,56.3,30.1,9.9,145,6873.223075862068,Moderate
2023,4,Vancouver Island,Spring,11.5,62.9,50.8,11.9,51,6.104039215686275,Low
2023,5,Cariboo,Spring,12.0,43.5,43.3,8.8,70,40.14391428571429,Moderate
2023,5,Kamloops,Spring,17.2,49.7,24.8,9.3,85,22.711023529411765,Low
2023,5,Okanagan,Spring,16.0,42.0,27.4,8.9,34,36.51608823529412,Low
2023,5,Prince George,Spring,11.7,53.4,41.0,7.8,145,6873.223075862068,Moderate
2023,5,Vancouver Island,Spring,12.5,64.4,42.2,11.9,51,6.104039215686275,Low
2023,6,Cariboo,Summer,20.5,61.2,50.1,8.6,167,304.3466047904192,Low
2023,6,Kamloops,Summer,22.7,35.4,29.7,9.7,332,596.826734939759,Low
2023,6,Okanagan,Summer,21.4,35.1,24.6,9.0,261,163.8978620689655,Low
2023,6,Prince George,Summer,16.8,56.7,52.5,9.4,770,1960.8810363636364,Low
2023,6,Vancouver Island,Summer,16.4,64.0,25.4,9.7,280,312.79145,Low
2023,7,Cariboo,Summer,20.4,54.8,30.3,5.8,167,304.3466047904192,Low
2023,7,Kamloops,Summer,23.8,35.3,19.2,11.1,332,596.826734939759,Low
2023,7,Okanagan,Summer,24.7,31.8,23.0,4.3,261,163.8978620689655,Low
2023,7,Prince George,Summer,15.6,52.1,61.3,9.1,770,1960.8810363636364,Low
2023,7,Vancouver Island,Summer,15.8,73.2,18.6,10.8,280,312.79145,Low
2023,8,Cariboo,Summer,17.3,52.3,52.8,9.8,167,304.3466047904192,Low
2023,8,Kamloops,Summer,25.6,37.8,19.0,11.2,332,596.826734939759,Low
2023,8,Okanagan,Summer,23.0,32.4,28.6,7.9,261,163.8978620689655,Low
2023,8,Prince George,Summer,18.9,50.7,61.2,7.3,770,1960.8810363636364,Low
2023,8,Vancouver Island,Summer,19.1,63.1,21.2,7.6,280,312.79145,Low
2023,9,Cariboo,Fall,10.1,52.7,49.2,6.6,290,0.4477404580152672,Extreme
2023,9,Kamloops,Fall,18.4,43.1,23.5,10.3,429,4.935442804428044,Low
2023,9,Okanagan,Fall,17.9,52.0,16.2,9.6,178,1.1311666666666667,Low
2023,9,Prince George,Fall,11.2,61.3,50.2,7.9,443,6.4350276497695855,Extreme
2023,9,Vancouver Island,Fall,19.0,66.1,30.2,9.5,381,5.361114173228345,Low
2023,10,Cariboo,Fall,1.2,75.6,52.1,7.3,290,0.4477404580152672,Extreme
2023,10,Kamloops,Fall,8.5,67.5,25.2,9.0,429,4.935442804428044,Low
2023,10,Okanagan,Fall,8.7,58.0,23.5,7.4,178,1.1311666666666667,Low
2023,10,Prince George,Fall,3.7,77.3,43.8,5.8,443,6.4350276497695855,Extreme
2023,10,Vancouver Island,Fall,12.8,78.1,66.2,12.4,381,5.361114173228345,Low
2023,11,Cariboo,Fall,-5.1,82.4,48.1,5.2,290,0.4477404580152672,Extreme
2023,11,Kamloops,Fall,0.7,76.1,27.3,6.8,429,4.935442804428044,Low
2023,11,Okanagan,Fall,6.0,77.4,46.4,9.2,178,1.1311666666666667,Low
2023,11,Prince George,Fall,-2.2,87.5,40.8,9.0,443,6.4350276497695855,Extreme
2023,11,Vancouver Island,Fall,8.3,84.2,146.3,14.6,381,5.361114173228345,Low
2023,12,Cariboo,Winter,-10.9,87.1,58.5,7.5,3,9.479333333333335,Low
2023,12,Kamloops,Winter,-1.4,77.6,32.1,6.0,2,0.009,Low
2023,12,Okanagan,Winter,-5.2,81.6,51.0,7.2,1,0.002,Low
2023,12,Prince George,Winter,-11.1,85.1,61.4,7.6,9,1.0552222222222223,Moderate
2024,1,Cariboo,Winter,-12.6,82.3,29.4,7.8,1,0.6,Moderate
2024,1,Kamloops,Winter,-6.0,73.7,46.5,11.0,3,0.009,Low
2024,1,Okanagan,Winter,-2.3,80.8,52.1,7.9,1,0.009,Low
2024,1,Prince George,Winter,-12.8,79.2,44.9,7.0,1,3.3,Moderate
2024,1,Vancouver Island,Winter,5.7,75.2,133.3,10.0,1,0.0,Low
2024,2,Cariboo,Winter,-5.2,73.1,28.3,8.3,1,0.6,Moderate
2024,2,Kamloops,Winter,-3.1,82.0,26.3,9.3,3,0.009,Low
2024,2,Okanagan,Winter,-2.7,70.6,32.2,6.1,1,0.009,Low
2024,2,Prince George,Winter,-8.2,75.1,39.8,10.7,1,3.3,Moderate
2024,2,Vancouver Island,Winter,7.2,82.3,57.3,11.0,1,0.0,Low
2024,3,Cariboo,Spring,0.8,69.2,22.4,5.2,38,53.88252631578948,Moderate
2024,3,Kamloops,Spring,0.5,71.2,13.7,8.0,60,5.618816666666667,Low
2024,3,Okanagan,Spring,1.8,61.4,20.1,9.2,15,0.5439333333333334,Low
2024,3,Prince George,Spring,-3.2,71.0,30.8,9.7,104,405.9920769230769,Moderate
2024,3,Vancouver Island,Spring,9.3,72.3,82.5,12.0,26,1.0888461538461538,Low
2024,4,Cariboo,Spring,6.1,69.2,25.3,8.8,38,53.88252631578948,Moderate
2024,4,Kamloops,Spring,11.8,61.8,23.0,12.0,60,5.618816666666667,Low
2024,4,Okanagan,Spring,12.3,47.8,12.5,13.1,15,0.5439333333333334,Low
2024,4,Prince George,Spring,5.3,63.0,27.4,7.6,104,405.9920769230769,Moderate
2024,4,Vancouver Island,Spring,10.9,66.9,31.8,9.5,26,1.0888461538461538,Low
2024,5,Cariboo,Spring,12.1,52.0,30.1,10.2,38,53.88252631578948,Moderate
2024,5,Kamloops,Spring,16.4,48.4,25.3,11.4,60,5.618816666666667,Low
2024,5,Okanagan,Spring,14.7,39.8,30.5,9.6,15,0.5439333333333334,Low
2024,5,Prince George,Spring,12.2,55.5,32.2,9.9,104,405.9920769230769,Moderate
2024,5,Vancouver Island,Spring,14.7,65.1,31.1,10.2,26,1.0888461538461538,Low
2024,6,Cariboo,Summer,16.0,52.1,41.9,10.8,194,145.5921701030928,Low
2024,6,Kamloops,Summer,20.4,39.7,23.8,10.4,358,146.54140782122906,Low
2024,6,Okanagan,Summer,20.8,39.9,36.5,9.5,321,227.36982242990655,Low
2024,6,Prince George,Summer,16.3,51.2,66.8,13.0,440,1999.6109613636363,Low
2024,6,Vancouver Island,Summer,16.0,69.2,23.3,8.5,117,23.629461538461538,Low
2024,7,Cariboo,Summer,19.9,45.8,54.0,7.8,194,145.5921701030928,Low
2024,7,Kamloops,Summer,21.4,33.6,14.4,8.8,358,146.54140782122906,Low
2024,7,Okanagan,Summer,27.5,23.5,25.3,8.5,321,227.36982242990655,Low
2024,7,Prince George,Summer,16.8,44.5,58.3,10.3,440,1999.6109613636363,Low
2024,7,Vancouver Island,Summer,20.0,64.2,18.1,12.6,117,23.629461538461538,Low
2024,8,Cariboo,Summer,17.1,47.0,31.0,8.9,194,145.5921701030928,Low
2024,8,Kamloops,Summer,23.5,41.6,23.7,7.4,358,146.54140782122906,Low
2024,8,Okanagan,Summer,26.3,34.6,19.0,10.5,321,227.36982242990655,Low
2024,8,Prince George,Summer,16.9,57.8,40.3,9.8,440,1999.6109613636363,Low
2024,8,Vancouver Island,Summer,19.2,67.2,16.8,9.7,117,23.629461538461538,Low
2024,9,Cariboo,Fall,9.2,57.1,24.6,7.7,213,1.3774545454545455,Extreme
2024,9,Kamloops,Fall,15.1,51.8,16.9,8.9,445,1.49355,Extreme
2024,9,Okanagan,Fall,19.0,48.6,17.5,8.3,216,1.0873505747126437,Low
2024,9,Prince George,Fall,10.3,68.9,67.1,7.4,305,1.100762886597938,Extreme
2024,9,Vancouver Island,Fall,16.5,64.8,39.5,10.4,383,0.3041908396946565,Extreme
2024,10,Cariboo,Fall,4.0,73.7,35.6,5.7,213,1.3774545454545455,Extreme
2024,10,Kamloops,Fall,9.8,58.1,26.5,6.8,445,1.49355,Extreme
2024,10,Okanagan,Fall,9.9,59.8,32.2,5.5,216,1.0873505747126437,Low
2024,10,Prince George,Fall,3.1,77.4,44.3,8.1,305,1.100762886597938,Extreme
2024,10,Vancouver Island,Fall,11.0,82.1,93.9,12.7,383,0.3041908396946565,Extreme
2024,11,Cariboo,Fall,-3.7,80.8,55.3,5.9,213,1.3774545454545455,Extreme
2024,11,Kamloops,Fall,0.0,77.3,23.8,9.7,445,1.49355,Extreme
2024,11,Okanagan,Fall,2.4,72.8,31.6,7.4,216,1.0873505747126437,Low
2024,11,Prince George,Fall,-4.7,74.3,54.8,7.0,305,1.100762886597938,Extreme
2024,11,Vancouver Island,Fall,5.7,82.5,130.2,9.4,383,0.3041908396946565,Extreme
2024,12,Cariboo,Winter,-9.5,90.2,61.4,6.6,1,0.6,Moderate
2024,12,Kamloops,Winter,-3.8,83.2,41.8,11.2,3,0.009,Low
2024,12,Okanagan,Winter,-3.1,65.6,36.1,7.2,1,0.009,Low
2024,12,Prince George,Winter,-11.1,89.8,43.4,9.2,1,3.3,Moderate
2024,12,Vancouver Island,Winter,6.1,93.3,144.5,12.0,1,0.0,Low
2025,1,Cariboo,Winter,-10.7,82.0,52.1,7.0,1,0.3,Moderate
2025,1,Kamloops,Winter,-4.9,77.3,35.9,10.3,2,0.009,Low
2025,1,Prince George,Winter,-12.1,80.9,63.7,8.7,3,0.073,Low
2025,1,Vancouver Island,Winter,5.1,79.1,87.7,10.1,2,0.009,Low
2025,2,Cariboo,Winter,-7.6,79.8,25.6,6.3,1,0.3,Moderate
2025,2,Kamloops,Winter,-2.0,73.2,18.9,8.8,2,0.009,Low
2025,2,Prince George,Winter,-7.2,81.9,32.7,7.6,3,0.073,Low
2025,2,Vancouver Island,Winter,3.9,84.8,95.7,10.5,2,0.009,Low
2025,3,Cariboo,Spring,-3.1,64.6,19.7,8.4,37,18.285972972972974,Moderate
2025,3,Kamloops,Spring,2.1,69.0,14.3,9.5,44,2.0404999999999998,Moderate
2025,3,Okanagan,Spring,4.6,60.2,23.8,8.3,27,0.6487037037037037,Moderate
2025,3,Prince George,Spring,-4.0,66.7,44.5,10.9,151,4518.103503311258,Moderate
2025,3,Vancouver Island,Spring,9.0,68.5,61.0,11.6,26,0.7389230769230769,Moderate
2025,4,Cariboo,Spring,4.6,63.1,24.2,5.8,37,18.285972972972974,Moderate
2025,4,Kamloops,Spring,9.2,55.6,16.9,13.1,44,2.0404999999999998,Moderate
2025,4,Okanagan,Spring,13.2,49.4,22.5,12.2,27,0.6487037037037037,Moderate
2025,4,Prince George,Spring,3.2,54.7,27.4,10.3,151,4518.103503311258,Moderate
2025,4,Vancouver Island,Spring,12.0,70.0,44.1,11.3,26,0.7389230769230769,Moderate
2025,5,Cariboo,Spring,12.6,55.2,28.8,9.6,37,18.285972972972974,Moderate
2025,5,Kamloops,Spring,14.5,46.1,18.3,14.2,44,2.0404999999999998,Moderate
2025,5,Okanagan,Spring,17.8,38.4,27.2,11.5,27,0.6487037037037037,Moderate
2025,5,Prince George,Spring,11.8,51.0,37.0,10.3,151,4518.103503311258,Moderate
2025,5,Vancouver Island,Spring,14.3,65.8,25.4,10.9,26,0.7389230769230769,Moderate
2025,6,Cariboo,Summer,14.4,52.4,38.8,6.1,156,836.4885256410256,Low
2025,6,Kamloops,Summer,18.5,41.2,31.5,11.4,178,46.16033146067416,Low
2025,6,Okanagan,Summer,22.3,33.5,26.1,11.5,148,12.806452702702703,Low
2025,6,Prince George,Summer,15.4,43.1,52.5,8.2,216,210.52893055555555,Low
2025,6,Vancouver Island,Summer,14.8,65.3,22.6,14.3,160,90.91266875,Low
2025,7,Cariboo,Summer,18.4,47.5,41.4,6.7,156,836.4885256410256,Low
2025,7,Kamloops,Summer,23.7,33.5,18.2,10.3,178,46.16033146067416,Low
2025,7,Okanagan,Summer,24.1,30.8,28.9,9.7,148,12.806452702702703,Low
2025,7,Prince George,Summer,18.2,61.9,59.0,8.7,216,210.52893055555555,Low
2025,7,Vancouver Island,Summer,18.9,59.4,17.5,11.0,160,90.91266875,Low
2025,8,Cariboo,Summer,17.7,51.1,47.6,8.5,156,836.4885256410256,Low
2025,8,Kamloops,Summer,24.7,44.8,17.8,7.7,178,46.16033146067416,Low
2025,8,Okanagan,Summer,23.2,30.5,23.5,7.5,148,12.806452702702703,Low
2025,8,Prince George,Summer,18.6,53.9,59.6,9.7,216,210.52893055555555,Low
2025,8,Vancouver Island,Summer,21.8,63.6,15.0,11.2,160,90.91266875,Low
2025,9,Cariboo,Fall,10.9,66.7,32.1,8.5,29,0.7433448275862069,Low
2025,9,Kamloops,Fall,16.5,58.3,17.6,11.7,57,22.250298245614037,Low
2025,9,Okanagan,Fall,17.3,47.3,27.7,10.0,59,14.038542372881356,Low
2025,9,Prince George,Fall,14.3,57.5,52.5,7.1,37,0.8757837837837836,Low
2025,9,Vancouver Island,Fall,13.6,69.3,36.0,10.1,41,13.108634146341462,Low
2025,10,Cariboo,Fall,6.0,76.9,43.2,6.7,29,0.7433448275862069,Low
2025,10,Kamloops,Fall,11.5,59.8,29.0,11.2,57,22.250298245614037,Low
2025,10,Okanagan,Fall,8.9,64.7,26.3,6.6,59,14.038542372881356,Low
2025,10,Prince George,Fall,4.8,70.3,44.0,7.8,37,0.8757837837837836,Low
2025,10,Vancouver Island,Fall,12.0,75.3,83.2,10.5,41,13.108634146341462,Low
2025,11,Cariboo,Fall,-2.8,77.3,41.9,6.6,29,0.7433448275862069,Low
2025,11,Kamloops,Fall,0.4,75.2,30.9,7.5,57,22.250298245614037,Low
2025,11,Okanagan,Fall,1.7,79.8,39.3,8.5,59,14.038542372881356,Low
2025,11,Prince George,Fall,-3.3,85.7,41.3,8.1,37,0.8757837837837836,Low
2025,11,Vancouver Island,Fall,7.5,82.4,139.2,12.3,41,13.108634146341462,Low
2025,12,Cariboo,Winter,-7.9,86.5,44.4,6.7,1,0.3,Moderate
2025,12,Kamloops,Winter,-4.7,76.1,40.3,8.0,2,0.009,Low
2025,12,Prince George,Winter,-11.4,79.0,55.5,7.5,3,0.073,Low
2025,12,Vancouver Island,Winter,5.2,85.8,99.1,11.3,2,0.009,Low
